Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,all
3.613917,0.042452312371617874,0.015015385272189463,0.011078972863414154,0.06854667050722149
3.616219,0.04207848119408658,0.014531429666855429,0.010428011523429844,0.06703792238437185
3.618521,0.04165531745647052,0.013603275458248264,0.009581113209585546,0.06483970612430433
3.620822,0.04108817572868111,0.01286556219778472,0.008810678105052464,0.0627644160315183
3.623124,0.04075015633550767,0.012250555733805466,0.008168933312619055,0.06116964538193219
3.625425,0.04060142780251134,0.011820591118924516,0.007918038407066636,0.060340057328502485
3.627727,0.04002588126818896,0.01099894640966572,0.0072534229225624655,0.05827825060041715
3.630029,0.039549365280407145,0.010644569181419093,0.006659126282335572,0.05685306074416181
3.632330000000001,0.03922157782562165,0.010118893265280395,0.0061982989047903074,0.055538769995692364
3.634632,0.03900268742939365,0.009360565263007494,0.00570470158039738,0.05406795427279852
3.636934,0.038644204159444286,0.009283014567629422,0.005146247069535118,0.053073465796608835
3.639235,0.03821738615811824,0.008475603846762802,0.004812744589637545,0.051505734594518585
3.641537000000001,0.03770688551783357,0.008397071497012857,0.004520887250525543,0.050624844265371984
3.643838,0.037481782873298605,0.0078375285050445,0.004271016405812112,0.049590327784155216
3.64614,0.037225618987228766,0.0074527199912697685,0.003999298929866903,0.04867763790836545
3.648442,0.03686567401179542,0.0073383572569464105,0.0037466972562494993,0.04795072852499133
3.650743,0.0363902543031266,0.006899557752718596,0.0034183150805468738,0.04670812713639207
3.653045,0.03604273382430719,0.006570703538140701,0.003155814152152571,0.045769251514600456
3.655347,0.03578985877557634,0.006447505914470476,0.0031233855589179052,0.04536075024896472
3.657648000000001,0.03542004728812603,0.005885017959386495,0.0027287807822939593,0.044033846029806485
3.65995,0.035089701848743535,0.005544874719532046,0.0023693354278086533,0.043003911996084235
3.662251,0.03466836524298247,0.005428057849279003,0.0024007399602043304,0.0424971630524658
3.664553,0.034397218875701706,0.0051522129707823215,0.002432144492600008,0.04198157633908403
3.666855,0.034033985062929366,0.004924959983693418,0.0020136449630663088,0.040972590009689086
3.669156,0.03361812985273328,0.004755133777359161,0.0020006735257724413,0.04037393715586488
3.671458,0.03333638612069356,0.004428242871525018,0.001708474833047444,0.039473103825266025
3.673759,0.033116399445352565,0.004359036238307878,0.001710522954725423,0.039185958638385865
3.676061,0.032766320981936166,0.003959993736140971,0.0017487545593810301,0.03847506927745817
3.678363,0.03226678313278145,0.003946741402120668,0.0013275242009433586,0.03754104873584548
3.680664,0.032069087466071365,0.0038451401746316775,0.001366779866437955,0.03728100750714099
3.682966,0.03167844667547414,0.003418611350052289,0.0010831150140378702,0.0361801730395643
3.685268,0.031334945886735716,0.003446588499650706,0.0010322533257013926,0.03581378771208781
3.687569,0.031017024943967162,0.0033282991478398517,0.0010247435462154698,0.03537006763802249
3.689871,0.03076451532160732,0.0029145318300948303,0.001023378131763484,0.034702425283465635
3.692172,0.030338428173023263,0.002950853041854179,0.0010431766413172806,0.034332457856194716
3.694474,0.030157907545750092,0.0029425089796932475,0.000599075590808844,0.03369949211625218
3.696776,0.029927688932021145,0.002483585560842007,0.0009585209452941504,0.0333697954381573
3.699077,0.029528277908519977,0.002467388263706081,0.0006837312868319741,0.032679397459058034
3.701379,0.029165409522118633,0.002458553374359212,0.0006830485796059813,0.03230701147608382
3.703681,0.0290638209909811,0.002254860092195293,0.0007127463439366759,0.03203142742711307
3.705982,0.02881350392684724,0.0019422031747533246,0.00030755960530983963,0.031063266706910408
3.708284,0.02829313677454562,0.0019677261884220565,0.0003410122593834958,0.03060187522235117
3.710585,0.02828802080535165,0.001735564929473782,0.00034203632022248524,0.03036562205504792
3.712887,0.02787362730063954,0.00171004191580505,0.0003416949666094888,0.029925364183054082
3.715189,0.027760345125630054,0.001442050272283363,0.0003416949666094888,0.029544090364522907
3.71749,0.02748773705286531,0.0014783714840427124,0.0003416949666094888,0.029307803503517513
3.719792,0.02730283130914015,0.0014935871268067645,0.0003416949666094888,0.029138113402556405
3.722094,0.026920595325075902,0.0012069440502194652,0.0003416949666094888,0.028469234341904855
3.724395,0.02662935050739023,0.0009811635446883738,0.00034203632022248524,0.027952550372301092
3.726697,0.02661107918884031,0.0009806727175024367,0.0003331611262845765,0.027924913032627324
3.728998,0.0263739174740624,0.0009811635446883738,0.00011093992422386,0.027466020942974637
3.7313,0.0260443028874219,0.0009836176806180595,0.000287761095756043,0.02731568166379601
3.733602,0.025811526289095967,0.0009698745194118196,0.0003481806852564221,0.02712958149376421
3.735903,0.02568764674932754,0.0009139202202149835,0.00033179571183259056,0.026933362681375115
3.738205,0.025374110923010968,0.0008348970432791018,0.0003403295521575028,0.02654933751844757
3.740507,0.0252582707634045,0.0004873913956355954,0.00034135361299649235,0.026087015772036586
3.742808,0.024992971218059715,0.0005065336558871445,0.0003416949666094888,0.02584119984055635
3.74511,0.02479271756675263,0.0004898455315652812,0.0003416949666094888,0.0256242580649274
3.747411,0.02452157119947186,0.0004908271859371554,0.0003416949666094888,0.025354093352018516
3.749713,0.024506588718260936,0.0004908271859371554,0.0003406709057704993,0.02533808680996859
3.752015,0.024326798943729758,0.0004908271859371554,0.000309949080600815,0.02512757521026773
3.754316,0.024050902033626018,0.0004942629762387156,0.0007178666481316233,0.02526303165799636
3.756618,0.02374102047101944,0.0004176939352325193,0.0006827072259929847,0.024841421632244943
3.75892,0.023637970234397912,0.00022823464146077736,0.0006915824199308934,0.02455778729578958
3.761221,0.0233770558055051,0.0005693595356871004,0.0008069599411237079,0.024753375282315908
3.763523,0.023278756111706548,0.0,0.0010237194853764805,0.024302475597083033
3.765824,0.023171686185004044,6.920663321713892e-05,0.0010363495690573507,0.024277242387278537
3.768126,0.022802240123924733,0.0004564692829215547,0.0011568473944451126,0.0244155568012914
3.770428,0.02260344817810164,0.0005055520015152703,0.001363707683920987,0.02447270786353789
3.772729,0.022573483215679774,0.0001742436510076902,0.0013411783454632185,0.024088905212150687
3.775031,0.02230416398025401,0.000233633740506086,0.001748071852155037,0.02428586957291513
3.777333,0.022108295445398902,0.0005065336558871445,0.0017443169624120757,0.024359146063698118
3.779634,0.022028632496521268,0.0004888638771934071,0.002069968309210729,0.024587464682925404
3.781936,0.021986608463856458,0.0004908271859371554,0.0022164090091862246,0.02469384465897984
3.784237,0.02190256039852684,0.0004903363587512184,0.0024297550173090327,0.02482265177458709
3.786539,0.02167014922657191,0.0004927904946809041,0.002765988326110577,0.024928928047363387
3.788841000000001,0.0213445543300124,0.0005104602733746418,0.002909356843569105,0.024764371446956143
3.791142,0.021342727198157403,0.0008805439715712571,0.0030991494523951537,0.025322420622123816
3.793444,0.0212345609923419,0.0009811635446883738,0.003456205331589485,0.02567192986861976
3.795746,0.02116512998185222,0.000972819482527442,0.003599232495435015,0.025737181959814674
3.798047,0.02084428562811568,0.0011127052305195317,0.003787659689809078,0.02574465054844429
3.800349,0.020811762681096833,0.0014847522374598955,0.004135499021452505,0.026432013940009227
3.80265,0.020786913687868943,0.0014651191500224096,0.0040945365878929255,0.02634656942578428
3.804952,0.020536596623735092,0.0015480689444457884,0.0044720736838670455,0.026556739252047924
3.807254,0.02041746762678964,0.0019780335593267365,0.004423260117208548,0.026818761303324917
3.809555000000001,0.020179575059269726,0.0021797635327469073,0.004815475418541517,0.027174814010558147
3.811857,0.02005533009313029,0.0024629708190326465,0.005155122263473027,0.02767342317563597
3.814159,0.020091872730230127,0.0024992920307919963,0.005153756849021041,0.027744921610043164
3.81646,0.019886868536100062,0.0028958803970292176,0.005233974948075217,0.0280167238812045
3.818762,0.01988942652069705,0.0029434906340651216,0.005503302948729449,0.02833622010349162
3.821063,0.019691365427615955,0.003495671218244421,0.005514908971571329,0.028701945617431706
3.823365,0.019446529759047083,0.003448551808394455,0.005575328561071709,0.028470410128513236
3.825667,0.019371982779363417,0.0034519875986960148,0.005543241321450038,0.028367211699509468
3.827968,0.01938440727597736,0.0039889525401112635,0.005900979907870363,0.029274339723958983
3.83027,0.019220330835399112,0.00393937899433161,0.0058467046834039214,0.029006414513134644
3.832572,0.019028847416995984,0.0039521405011659775,0.005808473078748313,0.028789460996910276
3.834873,0.01877999205834612,0.00440713730252972,0.0062242417793780406,0.02941137114025388
3.837175,0.018700694535839484,0.004432169489012514,0.006192154539756371,0.02932501856460837
3.839476,0.018599471431072948,0.0044316786618265784,0.0061931786005953605,0.02922432869349488
3.841778,0.018568775615909087,0.004439531896801572,0.006193519954208356,0.029201827466919014
3.84408,0.018461705689206576,0.004419407982178148,0.00619420266143435,0.029075316332819075
3.846381,0.01840908429178282,0.004946556379874654,0.006200688380081283,0.029556329051738755
3.848683,0.01815803637490697,0.004968152776055888,0.006195568075886335,0.029321757226849182
3.850984,0.018186174205473842,0.004514137629064018,0.006553648015919657,0.02925395985045752
3.853286,0.018094817612724256,0.004950973824548089,0.006462506601249593,0.02950829803852193
3.855588,0.018045850479010483,0.004603959004090518,0.006490497597515304,0.029140307080616306
3.857889,0.017963629545535854,0.004417444673434399,0.006566960806826518,0.028948035025796768
3.860191,0.01794718535884093,0.0044316786618265784,0.006199664319242294,0.0285785283399098
3.862493,0.017938049699565972,0.0044316786618265784,0.00632937869218096,0.028699107053573505
3.864794,0.01782915264100847,0.004435605279314074,0.00620683274511522,0.028471590665437762
3.867096,0.017710389070434013,0.0044346236249422,0.006192837246982363,0.028337849942358582
3.869397,0.017536080691467813,0.004267742381723567,0.006192837246982363,0.02799666032017374
3.871699,0.017488209836867028,0.003902076128200387,0.006192837246982363,0.02758312321204977
3.874001,0.017477247045737082,0.003937906512773799,0.0062368718630589105,0.027652025421569797
3.876302,0.0174286453383943,0.003936924858401924,0.005809155785974306,0.02717472598277053
3.878604,0.017213774632247287,0.003946741402120668,0.00585148363398587,0.027011999668353825
3.880906,0.0170350811368291,0.003923181697195684,0.0058467046834039214,0.02680496751742871
3.883207,0.017142516489902608,0.004352164657704758,0.005846021976177927,0.027340703123785292
3.885509,0.016951763924241484,0.0044370777608718865,0.005846021976177927,0.027234863661291298
3.88781,0.017019733229247172,0.004429224525896891,0.005846021976177927,0.02729497973132199
3.890112,0.016864061595201884,0.0044189171549922105,0.005845680622564931,0.027128659372759024
3.892414,0.016813998182375108,0.004633899462432685,0.005843973854499948,0.027291871499307747
3.894715,0.01658049073130718,0.004948028861432465,0.005856262584567822,0.027384782177307467
3.897017,0.016675867014137744,0.004929377428366853,0.006032742402487008,0.027637986844991608
3.899319,0.016551256621627316,0.004891092907863754,0.005848752805081899,0.027291102334572968
3.90162,0.016405451499598978,0.005249887580783815,0.006237213216671907,0.0278925522970547
3.903922,0.01635100297032023,0.00542854867646494,0.0061798658096884965,0.02795941745647366
3.906223,0.01642737708185888,0.0054329661211383745,0.0064935697800322725,0.028353912983029524
3.908525,0.01625124157103769,0.005370631068524356,0.006231410205250967,0.027853282844813008
3.910827,0.0161394211015122,0.005847224266069335,0.006558768320114603,0.02854541368769613
3.913128,0.016153672729981132,0.005922320825517718,0.006515075057651053,0.028591068613149907
3.91543,0.01592674295359117,0.006281606325623718,0.006864279803746464,0.02907262908296135
3.917732,0.015880333804474383,0.006377317626881462,0.006876568533814339,0.029134219965170183
3.920033,0.015884353494555362,0.006899557752718596,0.006888515910269215,0.029672427157543174
3.922335,0.015834290081728594,0.0069049568517639045,0.007102203272005021,0.02984145020549752
3.924636,0.015749876590027974,0.006870598948748303,0.007233965766621666,0.029854441305397945
3.926938,0.01564719177977745,0.007288783711166759,0.007196075515579055,0.03013205100652326
3.92924,0.015529159061944988,0.00740265561830418,0.007624474299889653,0.030556288980138818
3.931541,0.015528062782831994,0.007491495338958803,0.00758863217052502,0.030608190292315818
3.933843,0.015617226817355584,0.007856670765296048,0.007698548033909891,0.031172445616561524
3.936145,0.015501021231378115,0.007910170928563198,0.00794295722081538,0.031354149380756695
3.938446,0.015427205104436455,0.007908698447005386,0.00790506696977277,0.031240970521214613
3.940748,0.015313192076684976,0.007907716792633513,0.008260757434515114,0.0314816663038336
3.943049,0.015260205252890218,0.007907225965447575,0.00827099804290501,0.0314384292612428
3.945351,0.015300036727329037,0.00790820761981945,0.008284652187424869,0.031492896534573364
3.947653,0.01522256633667739,0.007924404916955377,0.00847819968599388,0.03162517093962665
3.949954,0.015027794080935282,0.007745252994088315,0.008626347154034358,0.03139939422905795
3.952256,0.015000752529481406,0.007422288705741666,0.008634539640746272,0.031057580875969343
3.954558,0.014997829118513419,0.007409036371721363,0.008632491519068294,0.031039357009303083
3.956859,0.014950323690283637,0.007157242025335602,0.008632150165455297,0.030739715881074537
3.959161,0.014930590666249724,0.006869617294376429,0.008632150165455297,0.03043235812608145
3.961462000000001,0.014788439807931375,0.006953057915985745,0.00863488099435927,0.03037637871827639
3.963764,0.014621439956385138,0.006388606652158016,0.008650583260557109,0.02966062986910026
3.966066000000001,0.014674792206550897,0.006142211404817565,0.00837101465151298,0.02918801826288144
3.968367,0.014651770345178002,0.005937045641095833,0.008286358955489851,0.02887517494176368
3.970669,0.014649212360581013,0.005527695768024246,0.008321177024015494,0.02849808515262075
3.972971,0.014635326158483074,0.005311240979025959,0.007885951167444966,0.027832518304954004
3.975272,0.014401087854673146,0.004803234841581004,0.007962073023143182,0.027166395719397333
3.977574,0.014385009094349218,0.004478307244490607,0.007577367501296135,0.02644068384013596
3.979875,0.014397068164592162,0.004445421823032817,0.007276634968246227,0.02611912495587121
3.982177,0.014438361344514978,0.003920236734080062,0.007145213827242577,0.025503811905837614
3.984479,0.014350293589104378,0.00385839250865198,0.006893636214464162,0.02510232231222052
3.98678,0.014222028932883966,0.003539354837792828,0.0063962840003282725,0.02415766777100507
3.989082,0.014165753271750224,0.0030195688478853806,0.006210246281245185,0.02339556840088079
3.991384,0.014108746757874482,0.002949380560296368,0.005827247527463121,0.02288537484563397
3.993685,0.01414675110045831,0.002622489654462222,0.0055756699146847066,0.02234491066960524
3.995987,0.014084263191017597,0.002488003005515441,0.005153415495408044,0.02172568169194108
3.998288,0.0139739044269761,0.0020722723790266707,0.00485507243764911,0.02090124924365188
4.00059,0.01395636396116818,0.0019642903981204967,0.0047857776542108215,0.0207064320134995
