Wavelength,H2O_CH4_10_0.6_a_V3,H2O_40K,CH3OH,all
3.609314,0.011594372031649362,0.0004876046720309642,0.018547975121801227,0.030629951825481557
3.611616,0.01160703708806575,0.0004876046720309642,0.017278059657281027,0.029372701417377738
3.613917,0.011475028230802622,0.0004876046720309642,0.01580988734808889,0.027772520250922483
3.616219,0.011447262530197464,0.0004871175544764878,0.014880954171702225,0.026815334256376173
3.618521,0.01149353869787273,0.0004871175544764878,0.01367241551904606,0.02565307177139528
3.620822,0.011281155444120979,0.0004876046720309642,0.012572991198592629,0.02434175131474457
3.623124,0.011417061241819921,0.0004876046720309642,0.01165721019617683,0.023561876110027715
3.625425,0.010999601497633573,0.0004871175544764878,0.011299178793636613,0.02278589784574667
3.627727,0.011116022593153451,0.0004871175544764878,0.010350760915070891,0.021953901062700832
3.630029,0.011182270580562254,0.0004876046720309642,0.009502689252727323,0.021172564505320544
3.632330000000001,0.011134533060223556,0.0004876046720309642,0.008845080554184065,0.020467218286438587
3.634632,0.011054645781289412,0.0004871175544764878,0.008140708570411066,0.01968247190617697
3.636934,0.0108705153456973,0.0004871175544764878,0.00734378425128753,0.018701417151461317
3.639235,0.011009830966277577,0.0004876046720309642,0.006867870400564002,0.018365306038872545
3.641537000000001,0.010897793928747984,0.0004876046720309642,0.006451384891486604,0.017836783492265553
3.643838,0.01067128426591642,0.0004871175544764878,0.0060948148416098144,0.017253216662002722
3.64614,0.010741429193761032,0.0004876046720309642,0.0057070692682465295,0.016936103134038528
3.648442,0.01067128426591642,0.0004876046720309642,0.00534660227793393,0.016505491215881313
3.650743,0.01062111115780534,0.0004871175544764878,0.004877995190527549,0.015986223902809377
3.653045,0.010644005682865734,0.0004871175544764878,0.0045034017911351285,0.015634525028477352
3.655347,0.010474975891462393,0.0004876046720309642,0.004457125623459864,0.015419706186953222
3.657648000000001,0.010443313250421422,0.0004900402598033467,0.003894017730485043,0.014827371240709812
3.65995,0.01027574481168151,0.0004778623209414347,0.003381082945621301,0.014134690078244246
3.662251,0.010433570899331892,0.00035559581476783615,0.003425897760633139,0.014215064474732869
3.664553,0.01018855076943022,0.0004033333351065319,0.003470712575644976,0.014062596680181724
3.666855,0.01020365141361899,0.00046860708740638124,0.002873506453856802,0.013545764954882177
3.669156,0.010187089416766791,0.0005324194870428012,0.002854995986786695,0.013574504890596284
3.671458,0.010196344650301841,0.00015636473498695258,0.002438023360154821,0.012790732745443616
3.673759,0.0101495813650721,0.0005236513710622244,0.0024409460654816802,0.013114178801616005
3.676061,0.010092588611198352,0.0004949114353481116,0.002495503231583047,0.013083003278129512
3.678363,0.0099693478699158,0.00026158212675387395,0.001894400169359061,0.012125330166028734
3.680664,0.009907971058051765,0.00022894525060394928,0.001950418688123857,0.012087334996779569
3.682966,0.009923071702240532,0.00017341384939362965,0.0015456240003538955,0.011642109551988059
3.685268,0.009820777015800471,0.0004949114353481116,0.0014730434847368993,0.01178873193588548
3.687569,0.00985438812705935,0.000198743962226407,0.0014623268985384163,0.011515458987824172
3.689871,0.00978034625877892,4.335346234840741e-05,0.0014603784283205106,0.01128407814944784
3.692172,0.009843671540860865,0.000521215783289842,0.0014886312464801464,0.011853518570630852
3.694474,0.009810060429601988,0.000337572465252206,0.0008548913081062361,0.01100252420296043
3.696776,0.009607906644494246,0.0002523268932188207,0.0013678260929699776,0.011228059630683044
3.699077,0.00953678748154068,0.00032490740883581734,0.0009756964616164052,0.0108373913519929
3.701379,0.00959329311785995,0.00035705716743126555,0.0009747222265074519,0.010925072511798669
3.703681,0.009560169124155549,0.00019679549200850107,0.0010171014537469064,0.010774066069910956
3.705982,0.009527532248005623,6.8196457626708294e-06,0.00043889291658331546,0.009973244810351613
3.708284,0.00941305962270365,1.0229468644006245e-05,0.0004866304369220113,0.009909919528269669
3.710585,0.00943108297221928,0.000180720612710777,0.0004880917895854407,0.010099895374515496
3.712887,0.009424263326456607,0.0005294967817159422,0.0004876046720309642,0.010441364780203516
3.715189,0.00945884867282444,0.00016123591053171749,0.0004876046720309642,0.010107689255387122
3.71749,0.009223570894012295,0.00034390499346040034,0.0004876046720309642,0.01005508055950366
3.719792,0.009083768155877544,0.0004086916282057733,0.0004876046720309642,0.009980064456114282
3.722094,0.00919824078117952,2.2407407505918438e-05,0.0004876046720309642,0.0097082528607164
3.724395,0.00919093401786237,0.00020946054842488972,0.0004880917895854407,0.0098884863558727
3.726697,0.009187037077426559,5.845410653717853e-05,0.00047542673316905215,0.009720917917132787
3.728998,0.009140760909751295,9.742351089529756e-06,0.00015831320520485852,0.00930881646604568
3.7313,0.009079384097887257,0.0003322141721529647,0.0004106400984236792,0.0098222383684639
3.733602,0.009060873630817149,0.00026694041985311534,0.0004968599055660175,0.009824673956236282
3.735903,0.00903846622331123,0.0001359057976989401,0.0004734782629511462,0.009647850283961321
3.738205,0.008977089411447195,0.0004910144949122997,0.0004856562018130584,0.009953760108172552
3.740507,0.008858719845709408,1.8023349515630048e-05,0.0004871175544764878,0.009363860749701526
3.742808,0.008899150602730955,0.00016902979140334128,0.0004876046720309642,0.00955578506616526
3.74511,0.008961014532149468,0.00047688808583248155,0.0004876046720309642,0.009925507290012915
3.747411,0.008889895369195901,0.0002752214182792156,0.0004876046720309642,0.009652721459506082
3.749713,0.008957117591713656,0.0002084863133159368,0.0004861433193675348,0.009651747224397128
3.752015,0.008765193275249921,0.0003931038664625257,0.00044230273946465086,0.009600599881177098
3.754316,0.008649746414838995,0.0004939372002391587,0.0010244082170640539,0.010168091832142205
3.756618,0.008818289088687859,0.00048468196670410537,0.0009742351089529756,0.010277206164344941
3.75892,0.008765680392804398,0.0005484943663405253,0.0009869001653693642,0.010301074924514287
3.761221,0.008705764933603791,1.510064418877112e-05,0.0011515458987824171,0.009872411476574977
3.763523,0.008644388121739753,0.0005504428365584313,0.001460865545874987,0.010655696504173171
3.765824,0.008536735142200448,0.00047591385072352863,0.001478888895390617,0.010491537888314592
3.768126,0.008600547541836869,0.0004871175544764878,0.0016508413921208173,0.010738506488434172
3.770428,0.008646336591957656,0.0004876046720309642,0.0019460346301335692,0.011079975894122192
3.772729,0.008653643355274805,0.0004871175544764878,0.0019138848715381208,0.011054645781289412
3.775031,0.008466590214355835,0.0004871175544764878,0.002494528996474094,0.011448236765306416
3.777333,0.00839498393384779,0.0004876046720309642,0.0024891707033748525,0.011371759309253607
3.779634,0.008483152211208034,0.0004871175544764878,0.002953880850345422,0.011924150616029944
3.781936,0.008315096654913645,0.0004871175544764878,0.0031628542812158354,0.011965068490605968
3.784237,0.008379396172104545,0.0004876046720309642,0.003467302752763641,0.01233430359689915
3.786539,0.008186010502977377,0.0004876046720309642,0.003947113543922982,0.012620728718931322
3.788841000000001,0.008191855913631094,0.0004871175544764878,0.004151702916803106,0.012830676384910688
3.791142,0.008255181195713038,0.0004876046720309642,0.0044225402770920325,0.013165326144836035
3.793444,0.008392548346075408,0.0004876046720309642,0.004932065239074439,0.013812218257180812
3.795746,0.008237644963751886,0.0004871175544764878,0.0051361674944000865,0.01386093001262846
3.798047,0.00820111114716615,0.0004876046720309642,0.0054050563844711096,0.014093772203668222
3.800349,0.008200136912057197,0.0004871175544764878,0.00590142917248265,0.014588683639016334
3.80265,0.008253232725495132,0.0004876046720309642,0.0058429750659454716,0.014583812463471568
3.804952,0.008200136912057197,0.0004876046720309642,0.006381727081196466,0.015069468665284629
3.807254,0.008085664286755223,0.0004871175544764878,0.0063120692709063295,0.014884851112138041
3.809555000000001,0.008262487959030188,0.0004876046720309642,0.0068717673409998134,0.015621859972060963
3.811857,0.008110994399587998,0.0004876046720309642,0.007356449307703919,0.01595504837932288
3.814159,0.0081772423869968,0.0004871175544764878,0.007354500837486013,0.0160188607789593
3.81646,0.008166525800798321,0.0004876046720309642,0.007468973462787988,0.016123103935617267
3.818762,0.007928325316659315,0.0004876046720309642,0.007853309213269937,0.016269239201960217
3.821063,0.007966320485908483,0.0004871175544764878,0.007869871210122137,0.01632330925050711
3.823365,0.007922967023560075,0.0004876046720309642,0.007956091017264475,0.016366662712855515
3.825667,0.007802161870049905,0.0004876046720309642,0.007910301967143686,0.016200068509224556
3.827968,0.00762679955043837,0.0004871175544764878,0.008420801164235044,0.0165347182691499
3.83027,0.0075269404517706905,0.0004876046720309642,0.008343349473073284,0.016357894596874936
3.832572,0.007450462995717881,0.0004910144949122997,0.008288792306971916,0.016230269797602098
3.834873,0.007447053172836545,0.00046714573474295184,0.008882101488324278,0.016796300395903775
3.837175,0.007440233527073875,0.0006892713395842303,0.008836312438203488,0.016965817304861595
3.839476,0.007290201320295117,0.000561159422756914,0.008837773790866917,0.01668913453391895
3.841778,0.007368627246565831,0.0008203059617384054,0.008838260908421394,0.01702719411672563
3.84408,0.007533272979978884,0.0009722866387350696,0.008839235143530348,0.017344794762244303
3.846381,0.007724710178888144,0.0009776449318343108,0.008848490377065402,0.017550845487787858
3.848683,0.007845515332398311,0.0009727737562895463,0.008841183613748253,0.017659472702436108
3.850984,0.008097842225617134,0.0009737479913984992,0.009352169928394091,0.018423760145409723
3.853286,0.008307302774042022,0.0009737479913984992,0.00922210954134887,0.01850316030678939
3.855588,0.00838280599498588,0.0009737479913984992,0.009262053180815941,0.01861860716720032
3.857889,0.008377934819441116,0.0009737479913984992,0.00937116751301867,0.018722850323858287
3.860191,0.008297073305398016,0.0009737479913984992,0.008847029024401973,0.01811785032119849
3.862493,0.00839206122852093,0.0009737479913984992,0.009032133695103035,0.018397942915022468
3.864794,0.008402290697164937,0.0009737479913984992,0.008857258493045979,0.018233297181609414
3.867096,0.00840764899026418,0.0009737479913984992,0.00883728667331244,0.01821868365497512
3.869397,0.008420314046680569,0.0009737479913984992,0.00883728667331244,0.01823134871139151
3.871699,0.008557194079488463,0.0009737479913984992,0.00883728667331244,0.0183682287441994
3.874001,0.008619058008906976,0.0009737479913984992,0.00890012483783991,0.018492930838145384
3.876302,0.008388651405639597,0.0009737479913984992,0.00828976654208087,0.017652165939118968
3.878604,0.008451002452612587,0.0009737479913984992,0.008350169118835953,0.01777491956284704
3.880906,0.00856011678481532,0.0009737479913984992,0.008343349473073284,0.0178772142492871
3.883207,0.008639029828640513,0.0009737479913984992,0.00834237523796433,0.01795515305800334
3.885509,0.0086039573647182,0.0009737479913984992,0.00834237523796433,0.017920080594081032
3.88781,0.008615648186025641,0.0009737479913984992,0.00834237523796433,0.01793177141538847
3.890112,0.008634158653095747,0.0009737479913984992,0.008341888120409854,0.0179497947649041
3.892414,0.00841592998869028,0.0009737479913984992,0.00833945253263747,0.01772913051272625
3.894715,0.008618083773798024,0.0009737479913984992,0.008356988764598625,0.017948820529795146
3.897017,0.008584472662539144,0.0009737479913984992,0.008608828540262967,0.018167049194200608
3.899319,0.008515301969803483,0.0009732608738440226,0.008346272178400142,0.01783483502204765
3.90162,0.00859470213118315,0.0009742351089529756,0.008900611955394384,0.01846954919553051
3.903922,0.008557194079488463,0.0009786191669432641,0.008818776206242334,0.018354589452674062
3.906223,0.008574730311449615,0.0009264975886142797,0.009266437238806229,0.018767665138870127
3.908525,0.008638542711086035,0.0013644162700886427,0.008892330956968285,0.01889528993814296
3.910827,0.00874181163263505,0.0014496618421220278,0.009359476691711235,0.01955095016646832
3.913128,0.008710636109148556,0.001502757655559965,0.009297125644738249,0.01951051940944676
3.91543,0.008664847059027762,0.001115499199751157,0.009795446902967695,0.019575793161746617
3.917732,0.008814392148252047,0.0014287157872795385,0.009812983134928848,0.020056091070460438
3.920033,0.008627339007333076,0.0014428421963593571,0.009830032249335523,0.019900213453027955
3.922335,0.008743760102852957,0.0014603784283205106,0.010134967838437805,0.020339106369611275
3.924636,0.008697483935177691,0.0014559943703302222,0.01032299521446573,0.020476473519973643
3.926938,0.00874035027997162,0.0014564814878846985,0.010268925165918841,0.02046575693377516
3.92924,0.008761296334814109,0.0014564814878846985,0.01088025769678683,0.021098035519485643
3.931541,0.008766167510358875,0.0014564814878846985,0.0108291103535668,0.021051759351810376
3.933843,0.00866971823457253,0.0014564814878846985,0.01098596220610823,0.021112161928565458
3.936145,0.008741324515080574,0.0014564814878846985,0.011334738375113396,0.021532544378078663
3.938446,0.008776884096557356,0.0014564814878846985,0.011280668326566505,0.02151403391100856
3.940748,0.00872232693045599,0.0014564814878846985,0.011788244818331005,0.021967053236671696
3.943049,0.008785652212537933,0.0014564814878846985,0.0118028583449653,0.02204499204538793
3.945351,0.00888307572343323,0.0014564814878846985,0.011822343047144359,0.02216190025846229
3.947653,0.008788087800310316,0.0014564814878846985,0.012098538700532529,0.022343107988727545
3.949954,0.008724762518228372,0.0014564814878846985,0.012309947719175323,0.022491191725288396
3.952256,0.008819750441351288,0.0014564814878846985,0.012321638540482759,0.022597870469718742
3.954558,0.008769577333240209,0.0014564814878846985,0.0123187158351559,0.02254477465628081
3.956859,0.00880123997428118,0.001456968605439175,0.012318228717601423,0.022576437297321783
3.959161,0.00885969408081836,0.0014555072527757454,0.012318228717601423,0.02263343005119553
3.961462000000001,0.008839722261084823,0.0014535587825578395,0.012322125658037236,0.0226154067016799
3.963764,0.009001445289171017,0.0015183454173032125,0.012344533065543156,0.022864323772017383
3.966066000000001,0.008942504065079364,0.00187929952517029,0.01194558378842691,0.02276738737867656
3.968367,0.008841183613748253,0.0019533413934507164,0.011824778634916742,0.022619303642115708
3.970669,0.008858232728154931,0.0018588405878822766,0.011874464625473344,0.022591537941510552
3.972971,0.008970269765684524,0.0017209863199654312,0.011253389743515821,0.021944645829165776
3.975272,0.00905795092549029,0.0019806199765013987,0.011362016958164077,0.02240058786015577
3.977574,0.008915225482028681,0.0019465217476880453,0.010813035474269076,0.021674782703985804
3.979875,0.008913277011810774,0.0019489573354604282,0.01038388490877529,0.02124611925604649
3.982177,0.009022391344013508,0.0019494444530149047,0.010196344650301841,0.021168180447330254
3.984479,0.009014597463141885,0.0019494444530149047,0.009837339012652671,0.020801380928809458
3.98678,0.00897660229389272,0.0019494444530149047,0.009127608735780429,0.020053655482688053
3.989082,0.009110072503819277,0.0019494444530149047,0.008862129668590743,0.019921646625424918
3.991384,0.009158784259266924,0.0019494444530149047,0.008315583772468122,0.019423812484749958
3.993685,0.00919093401786237,0.0019494444530149047,0.007956578134818952,0.019096956605696228
3.995987,0.009186549959872085,0.0019494444530149047,0.007354013719931536,0.01849000813281852
3.998288,0.00916073272948483,0.0019494444530149047,0.006928272977319086,0.018038450159818826
4.00059,0.009116405032027469,0.0019494444530149047,0.0068293881137603575,0.01789523759880273
