Wavelength,H2O_CH4_10_0.6_a_V3,H2O_40K,HNCO_NH3,all
3.604711,0.012016390116100742,0.0004934254554305731,0.005763702744884523,0.01827351831641584
3.607012,0.011861947948550972,0.0004934254554305731,0.005711893072064313,0.018067266476045857
3.609314,0.011744512690158495,0.0004939188808860034,0.005660576824699532,0.017899008395744032
3.611616,0.011757341751999693,0.0004939188808860034,0.005608767151879322,0.017860027784765014
3.613917,0.011623623453578005,0.0004939188808860034,0.005557450904514543,0.017674993238978552
3.616219,0.011595498202618465,0.0004934254554305731,0.0055061346571497645,0.017595058315198798
3.618521,0.01164237362088437,0.0004934254554305731,0.005449884155230679,0.017585683231545617
3.620822,0.011427240122316638,0.0004939188808860034,0.005392153376945301,0.017313312380147942
3.623124,0.011564905824381768,0.0004939188808860034,0.005340837129580522,0.0173996618348483
3.625425,0.01114204020907777,0.0004934254554305731,0.0052900143076711715,0.01692547997217951
3.627727,0.011259968892925677,0.0004934254554305731,0.005238698060306393,0.016992092408662642
3.630029,0.011327074754864231,0.0004939188808860034,0.005187875238397044,0.017008868874147282
3.632330000000001,0.011278719060232036,0.0004939188808860034,0.0051370524164876955,0.016909690357605738
3.634632,0.011197797285541421,0.0004934254554305731,0.005086229594578345,0.01677745233555034
3.636934,0.011011282463388663,0.0004934254554305731,0.005035406772668997,0.016540114691488233
3.639235,0.011152402143641807,0.0004939188808860034,0.004984583950759648,0.01663090497528746
3.641537000000001,0.011038914288892776,0.0004939188808860034,0.004933761128850298,0.01646659429862908
3.643838,0.01080947145211756,0.0004934254554305731,0.004883431732396379,0.016186328639944514
3.64614,0.010880524717699562,0.0004939188808860034,0.004832608910487032,0.016207052509072596
3.648442,0.01080947145211756,0.0004939188808860034,0.004782279514033113,0.01608566984703668
3.650743,0.010758648630208213,0.0004934254554305731,0.004731950117579195,0.01598402420321798
3.653045,0.010781839626613448,0.0004934254554305731,0.004681620721125276,0.015956885803169295
3.655347,0.010610620993579041,0.0004939188808860034,0.0046312913246713576,0.0157358311991364
3.657648000000001,0.010578548338976052,0.0004963860081631564,0.004580961928217439,0.015655896275356646
3.65995,0.010408809982307936,0.0004840503717773921,0.00453063253176352,0.015423492885848846
3.662251,0.010568679829867441,0.0003602005824643183,0.0044817834116758935,0.015410663824007654
3.664553,0.010320486825785864,0.0004085562770965144,0.00441813152792535,0.015147174630807728
3.666855,0.010335783014904213,0.0004746752881242112,0.004376683789669183,0.015187142092697604
3.669156,0.010319006549419573,0.0005393140227856162,0.004343624284155335,0.015201944856360524
3.671458,0.010328381633072752,0.00015838957119321392,0.004310564778641486,0.014797335982907453
3.673759,0.010281012789351418,0.0005304323645878659,0.0042770118476722074,0.01508845700161149
3.676061,0.01022328201106604,0.0005013202627174621,0.004243952342158359,0.014968554615941862
3.678363,0.010098445370842105,0.00026496946956621766,0.0042108928366445105,0.014574307677052832
3.680664,0.010036273763457854,0.00023190996405236933,0.004177833331130661,0.014446017058640888
3.682966,0.010051569952576202,0.00017565946213328394,0.004144773825616812,0.014372003240326297
3.685268,0.009947950606935782,0.0005013202627174621,0.004111714320102964,0.01456098518975621
3.687569,0.00998199696336049,0.00020131758581567376,0.004079148240044546,0.01426246278922071
3.689871,0.009906996294135042,4.3914865533320986e-05,0.004046088734530697,0.013996999894199063
3.692172,0.009971141603341015,0.000527965237310713,0.004013029229016849,0.014512136069668578
3.694474,0.009937095246916309,0.000341943840613387,0.0039804631489584325,0.014259502236488125
3.696776,0.009732323682912622,0.0002555943859130368,0.0039474036434445844,0.013935321712270243
3.699077,0.009660283566419757,0.0003291147787721921,0.003914837563386166,0.013904235908578116
3.701379,0.009717520919249704,0.00036168085883061,0.0038822714833277477,0.013961473261408059
3.703681,0.009683967988280423,0.00019934388399395144,0.0038497054032693295,0.013733017275543704
3.705982,0.009650908482766576,6.9079563760280215e-06,0.003817139323210912,0.013474955762353516
3.708284,0.009534953500740392,1.0361934564042033e-05,0.0037845732431524954,0.01332988867845693
3.710585,0.009553210242591322,0.00018306084396474255,0.0037520071630940772,0.01348827824965014
3.712887,0.009546302286215294,0.0005363534700530327,0.0037194410830356586,0.013802096839303984
3.715189,0.009581335493550863,0.00016332382574751962,0.0036868750029772405,0.013431534322275623
3.71749,0.009343010998577898,0.00034835837153398446,0.0036543089229188227,0.013345678293030705
3.719792,0.009201397892869324,0.0004139839571062507,0.0036222362683158357,0.01323761811829141
3.722094,0.00931735287489551,2.2697570949806354e-05,0.003589670188257418,0.012929720634102734
3.724395,0.00930995149306405,0.00021217294583514637,0.0035575975336544306,0.013079721972553629
3.726697,0.009306004089420604,5.9211054651668735e-05,0.0035250314535960133,0.012890246597668286
3.728998,0.0092591286711547,9.868509108611459e-06,0.0034929587989930263,0.012761955979256338
3.7313,0.009196957063770448,0.0003365161606036508,0.0034608861443900392,0.012994359368764138
3.733602,0.009178206896464088,0.000270397149575954,0.0034288134897870514,0.012877417535827091
3.735903,0.00915550932551428,0.00013766570206512986,0.0033967408351840644,0.012689915862763477
3.738205,0.00909333771813003,0.0004973728590740175,0.0033646681805810765,0.012955378757785123
3.740507,0.0089734353324604,1.8256741850931203e-05,0.00333259552597809,0.01232428760028942
3.742808,0.009014389645261136,0.00017121863303440883,0.003300522871375102,0.012486131149670648
3.74511,0.00907705467810082,0.0004830635208665308,0.003268450216772115,0.012828568415739466
3.747411,0.009005014561607955,0.00027878538231827375,0.0032368709876245587,0.012520670931550787
3.749713,0.009073107274457374,0.00021118609492428524,0.0032047983330215713,0.01248909170240323
3.752015,0.00887869764501773,0.0003981943425324723,0.0031732191038740146,0.012450111091424215
3.754316,0.008761755812080683,0.000500333411806601,0.003141146449271027,0.012403235673158312
3.756618,0.008932481019659662,0.00049095832815342,0.0031095672201234712,0.012533006567936551
3.75892,0.00887919107047316,0.0005555970628148252,0.003077987990975914,0.0125127761242639
3.761221,0.008818499739455199,1.5296189118347766e-05,0.003046408761828357,0.011880204690401904
3.763523,0.008756328132070947,0.0005575707646365475,0.0030143361072253703,0.012328235003932864
3.765824,0.00864728110642079,0.00048207666995566973,0.0029827568780778128,0.012112114654454274
3.768126,0.008711919841082195,0.0004934254554305731,0.002951177648930257,0.012156522945443024
3.770428,0.008758301833892668,0.0004939188808860034,0.0029200918452381304,0.012172312560016805
3.772729,0.008765703215724126,0.0004934254554305731,0.0028885126160905733,0.012147641287245272
3.775031,0.008576227840838788,0.0004934254554305731,0.002856933386943017,0.011926586683212378
3.777333,0.008503694298890493,0.0004939188808860034,0.0028258475832508914,0.011823460763027387
3.779634,0.008593004306323428,0.0004934254554305731,0.002794268354103335,0.011880698115857334
3.781936,0.008422772524199878,0.0004934254554305731,0.002763182550411208,0.01167938053004166
3.784237,0.008487904684316717,0.0004939188808860034,0.002731603321263652,0.011713426886466372
3.786539,0.00829201477851078,0.0004939188808860034,0.002700517517571525,0.011486451176968308
3.788841000000001,0.008297935883975944,0.0004934254554305731,0.0026694317138793995,0.011460793053285916
3.791142,0.008362081193181919,0.0004939188808860034,0.0026378524847318428,0.011493852558799766
3.793444,0.00850122717161334,0.0004939188808860034,0.0026067666810397163,0.01160191273353906
3.795746,0.00834431787678642,0.0004934254554305731,0.002575680877347591,0.011413424209564585
3.798047,0.008307310967629126,0.0004939188808860034,0.0025445950736554647,0.011345824922170594
3.800349,0.008306324116718266,0.0004934254554305731,0.002514002695418769,0.011313752267567609
3.80265,0.008360107491360198,0.0004939188808860034,0.002482916891726643,0.011336943263972846
3.804952,0.008306324116718266,0.0004939188808860034,0.0024518310880345165,0.011252074085638787
3.807254,0.008190369134692082,0.0004934254554305731,0.0024212387097978212,0.011105033299920474
3.809555000000001,0.008369482575013378,0.0004939188808860034,0.002390152906105695,0.011253554362005078
3.811857,0.00821602725837447,0.0004939188808860034,0.0023585736769581385,0.011068519816218612
3.814159,0.008283133120313028,0.0004934254554305731,0.0023383432332854852,0.011114901809029087
3.81646,0.008272277760293555,0.0004939188808860034,0.0023205799168899838,0.011086776558069543
3.818762,0.008030992712588005,0.0004939188808860034,0.002295415218663025,0.010820326812137036
3.821063,0.008069479898111591,0.0004934254554305731,0.0022815993059109693,0.010844504659453129
3.823365,0.00802556503257827,0.0004939188808860034,0.0022534740549514268,0.0107729579684157
3.825667,0.007903195519631487,0.0004939188808860034,0.002240644993110232,0.010637759393627724
3.827968,0.00772556235567648,0.0004934254554305731,0.002212519742150689,0.010431507553257743
3.83027,0.007624410137313213,0.0004939188808860034,0.002198703829398633,0.01031703284759785
3.832572,0.007546942340810612,0.0004973728590740175,0.002174032556627105,0.010218347756511734
3.834873,0.007543488362622599,0.00047319501175791933,0.0021557758147761727,0.01017245918915669
3.837175,0.00753658040624657,0.0006981970194342607,0.0021414664765686867,0.010376243902249518
3.839476,0.007384605365973955,0.00056842612465602,0.0021167952037971574,0.010069826694427129
3.841778,0.007464046864298276,0.0008309284669450848,0.0020990318874016573,0.01039400721864502
3.84408,0.007630824668233811,0.0009848772090394237,0.0020792948691844343,0.010694996746457668
3.846381,0.007824740872218025,0.0009903048890491598,0.002056103872779197,0.010871149634046385
3.848683,0.007947110385164807,0.0009853706344948544,0.0020413011091162804,0.010973782128775941
3.850984,0.008202704771077844,0.0009863574854057152,0.002014656134523029,0.011203718391006591
3.853286,0.00841487771691299,0.0009863574854057152,0.0020003467963155427,0.011401581998634249
3.855588,0.008491358662504729,0.0009863574854057152,0.001985050607197195,0.011462766755107642
3.857889,0.008486424407950425,0.0009863574854057152,0.001957418781693083,0.011430200675049223
3.860191,0.008404515782348949,0.0009863574854057152,0.0019455765707627488,0.011336449838517414
3.862493,0.00850073374615791,0.0009863574854057152,0.0019174513198032066,0.01140454255136683
3.864794,0.008511095680721953,0.0009863574854057152,0.0019036354070511505,0.01140108857317882
3.867096,0.008516523360731689,0.0009863574854057152,0.0018799509851904828,0.011382831831327888
3.869397,0.008529352422572885,0.0009863574854057152,0.001861200817884121,0.011376910725862721
3.871699,0.008668004975548873,0.0009863574854057152,0.00184343750148862,0.01149779996244321
3.874001,0.008730670008388558,0.0009863574854057152,0.0018192596541725227,0.011536287147966796
3.876302,0.008497279767969896,0.0009863574854057152,0.0018054437414204664,0.01128908099479608
3.878604,0.008560438226265009,0.0009863574854057152,0.0017881738504803965,0.011334969562151123
3.880906,0.008670965528281458,0.0009863574854057152,0.0017630091522534371,0.011420332165940609
3.883207,0.008750900452061209,0.0009863574854057152,0.001750180090412242,0.011487438027879169
3.885509,0.00871537381927021,0.0009863574854057152,0.0017220548394526994,0.011423786144128624
3.88781,0.008727216030200545,0.0009863574854057152,0.001709719203066935,0.011423292718673195
3.890112,0.008745966197506906,0.0009863574854057152,0.001684554504839976,0.011416878187752598
3.892414,0.008524911593474009,0.0009863574854057152,0.0016677780393553364,0.011179047118235063
3.894715,0.008729683157477696,0.0009863574854057152,0.001648534446593544,0.011364575089476955
3.897017,0.008695636801052986,0.0009863574854057152,0.0016258368756437382,0.01130783116210244
3.899319,0.008625570386381846,0.000985864059950285,0.001612020962891682,0.011223455409223813
3.90162,0.00870599873561703,0.0009868509108611461,0.0015942576464961812,0.011287107292974356
3.903922,0.008668004975548873,0.000991291739960021,0.0015695863737246526,0.011228883089233546
3.906223,0.008685768291944375,0.0009384952162289496,0.0015572507373388881,0.011181514245512213
3.908525,0.00875040702660578,0.0013820847006610348,0.001529618911834776,0.011662110639101593
3.910827,0.008855013223157062,0.0014684341553613852,0.0015172832754490118,0.011840730653967459
3.913128,0.008823433994009503,0.0015222175300033177,0.001492612002677483,0.011838263526690302
3.91543,0.008777052001199031,0.001129944292936012,0.001475342111737413,0.011382338405872456
3.917732,0.00892853361601622,0.0014472168607778705,0.0014575787953419125,0.011833329272136
3.920033,0.008739058241130878,0.0014615261989853572,0.0014338943734812446,0.01163447881359748
3.922335,0.008856986924978784,0.0014792895153808575,0.0014200784607291891,0.01175635490108883
3.924636,0.008810111506712879,0.0014748486862819824,0.0014042888461554106,0.011689249039150272
3.926938,0.00885353294679077,0.001475342111737413,0.0013781372970175902,0.011707012355545773
3.92924,0.008874750241374286,0.001475342111737413,0.0013662950860872565,0.011716387439198957
3.931541,0.00887968449592859,0.001475342111737413,0.0013396501114940054,0.011694676719160009
3.933843,0.008781986255753334,0.001475342111737413,0.0013258341987419495,0.0115831625662327
3.936145,0.00885451979770163,0.001475342111737413,0.0013041234787030042,0.01163398538814205
3.938446,0.008890539855948062,0.001475342111737413,0.0012843864604857814,0.011650268428171255
3.940748,0.008835276204939839,0.001475342111737413,0.0012700771222782946,0.01158069543895555
3.943049,0.008899421514145814,0.001475342111737413,0.001252313805882794,0.011627077431766022
3.945351,0.00899810660523193,0.001475342111737413,0.0012286293840221266,0.01170207810099147
3.947653,0.008901888641422965,0.001475342111737413,0.001216293747636362,0.011593524500796742
3.949954,0.008837743332216992,0.001475342111737413,0.001189155347587681,0.011502240791542087
3.952256,0.008933961296025954,0.001475342111737413,0.0011768197112019163,0.011586123118965284
3.954558,0.008883138474116606,0.001475342111737413,0.0011531352893412489,0.011511615875195268
3.956859,0.008915211128719592,0.0014758355371928438,0.0011353719729457485,0.011526418638858185
3.959161,0.00897442218337126,0.0014743552608265519,0.0011181020820056782,0.011566879526203491
3.961462000000001,0.008954191739698606,0.0014723815590048294,0.0010993519146993164,0.011525925213402751
3.963764,0.009118008990901556,0.0015380071445770956,0.0010806017473929546,0.011736617882871607
3.966066000000001,0.009058304510794458,0.0019036354070511505,0.0010623450055420236,0.012024284923387632
3.968367,0.008955672016064899,0.0019786360762765976,0.0010435948382356618,0.011977902930577156
3.970669,0.008972941907004971,0.001882911537923066,0.0010248446709293,0.011880698115857336
3.972971,0.009086429761754,0.0017432721340362141,0.0010065879290783687,0.011836289824868585
3.975272,0.009175246343731505,0.002006267901780709,0.0009878377617720071,0.012169352007284218
3.977574,0.009030672685290349,0.00197172811990057,0.0009695810199210756,0.011971981825111992
3.979875,0.009028698983468622,0.0019741952471777225,0.000950830852614714,0.01195372508326106
3.982177,0.009139226285485072,0.001974688672633153,0.0009345478125855053,0.01204846277070373
3.984479,0.009131331478198184,0.001974688672633153,0.0009207318998334492,0.012026752050664785
3.98678,0.009092844292674596,0.001974688672633153,0.0009064225616259623,0.011973955526933713
3.989082,0.009228042867462576,0.001974688672633153,0.0008926066488739064,0.012095338188969634
3.991384,0.009277385413005634,0.001974688672633153,0.0008787907361218503,0.012130864821760635
3.993685,0.00930995149306405,0.001974688672633153,0.0008644813979143637,0.012149121563611566
3.995987,0.009305510663965176,0.001974688672633153,0.0008506654851623076,0.012130864821760635
3.998288,0.009279359114827357,0.001974688672633153,0.0008368495724102518,0.01209089735987076
4.00059,0.009234457398383172,0.001974688672633153,0.0008225402342027651,0.012031686305219091
