Wavelength,H2O_40K,H2O_CH3OH_CO_NH3_120K_NASA,H2O_CH3OH_CO_NH3_100K_NASA,all
3.616219,0.00048391165551674745,0.014326688473228825,0.01291511817408647,0.02772571830283204
3.618521,0.00048391165551674745,0.013411611532646651,0.0123900740278508,0.0262855972160142
3.620822,0.00048439556717226416,0.012684292314404984,0.011753730200846278,0.024922418082423525
3.623124,0.00048439556717226416,0.0120779510100425,0.011148356719794826,0.02371070329700959
3.625425,0.00048391165551674745,0.011654044399809828,0.010529917624044424,0.022667873679371002
3.627727,0.00048391165551674745,0.010843976288474794,0.01027441226993158,0.021602300213923124
3.630029,0.00048439556717226416,0.0104945920731917,0.009490959299649965,0.02046994694001393
3.632330000000001,0.00048439556717226416,0.009976322690133264,0.008936880454083293,0.019397598711388818
3.634632,0.00048391165551674745,0.009228679182359893,0.008787835664184132,0.01850042650206077
3.636934,0.00048391165551674745,0.009152221140788244,0.00831795744667737,0.017954090242982362
3.639235,0.00048439556717226416,0.008356186467463195,0.007997124019069768,0.016837706053705232
3.641537000000001,0.00048439556717226416,0.008278760602580516,0.007362715838687313,0.016125872008440095
3.643838,0.00048391165551674745,0.0077271013152914216,0.007257223097784661,0.01546823606859283
3.64614,0.00048439556717226416,0.007347714577366294,0.006915097557334321,0.014747207701872878
3.648442,0.00048439556717226416,0.007234963161630891,0.0063832786479214145,0.01410263737672457
3.650743,0.00048391165551674745,0.006802346141598918,0.006340210510580425,0.01362646830769609
3.653045,0.00048391165551674745,0.006478125332402698,0.006037765725882458,0.012999802713801904
3.655347,0.00048439556717226416,0.006356663506867996,0.005864525353207461,0.012705584427247722
3.657648000000001,0.00048681512544984797,0.005802100749645802,0.005330286885516972,0.011619202760612624
3.65995,0.0004747173340619293,0.005466749972372695,0.005196727268594351,0.011138194575028976
3.662251,0.0003532555085272256,0.00535157899835971,0.004839116555167475,0.01054395106205441
3.664553,0.00040067885076786687,0.005079620647959297,0.0048579891097326276,0.01033828860845979
3.666855,0.000465523012607111,0.004855569551455044,0.004730720344331723,0.010051812908393878
3.669156,0.0005289154394798049,0.004688136118646248,0.004321814995420071,0.009538866553546124
3.671458,0.00015533564142087593,0.004365850956072096,0.0043377840800521246,0.008858970677545095
3.673759,0.0005202050296805034,0.004297619412644235,0.003848549396324693,0.00866637383864943
3.676061,0.0004916542420050153,0.0039041992367091186,0.003884358858832931,0.008280212337547065
3.678363,0.0002598605590124934,0.0038911336220101658,0.003465775276810945,0.007616769457833605
3.680664,0.00022743847809287128,0.0037909639093182,0.003402382849938251,0.007420785237349322
3.682966,0.0001722725493639621,0.003370444680674146,0.003301729225590768,0.0068444464556288755
3.685268,0.0004916542420050153,0.0033980276450386003,0.002946538070441475,0.00683621995748509
3.687569,0.0001974359554508329,0.0032814049360590644,0.002902986021444968,0.006381826912954865
3.689871,4.3068137340990524e-05,0.0028734674104584465,0.0028231405982847052,0.005739676146084142
3.692172,0.0005177854714029197,0.0029092768729666856,0.0023726188469986127,0.005799681191368218
3.694474,0.00033535077727310595,0.002901050374822901,0.0024331078039382067,0.005669508956034214
3.696776,0.0002506662375576752,0.002448592976914742,0.002429236510694072,0.00512849572516649
3.699077,0.0003227690742296705,0.0024326238922826892,0.0022438983466311576,0.004999291313143518
3.701379,0.0003547072434937759,0.002423913482483388,0.0021408251640060907,0.004919445889983254
3.703681,0.00019550030882876595,0.0022230901454439373,0.0019782308477524642,0.004396821302025168
3.705982,6.7747631772344634e-06,0.0019148384208797695,0.0019583904698762767,0.003880003653933281
3.708284,1.0162144765851696e-05,0.0019400018269666406,0.0017846661855457644,0.003734830157278257
3.710585,0.0001795312241967133,0.0017111116139072186,0.0014565740831054095,0.0033472169212093424
3.712887,0.0005260119695467044,0.0016859482078203482,0.0014522188782057591,0.0036641790555728116
3.715189,0.0001601747579760434,0.0014217324439082038,0.0014459280266840412,0.003027835228568289
3.71749,0.0003416416287948236,0.0014575419064164431,0.001500126132101917,0.003299309667313184
3.719792,0.00040600187897855115,0.0014725431677374626,0.0010704125820030453,0.002948957628719059
3.722094,2.225993615377038e-05,0.0011899387609156818,0.0009692750460000449,0.0021814737430694967
3.724395,0.00020808201187220141,0.000967339399377978,0.0009639520177893609,0.0021393734290395404
3.726697,5.806939866200968e-05,0.0009668554877224617,0.0009658876644114277,0.0019908125507958987
3.728998,9.678233110334947e-06,0.000967339399377978,0.0009736302508996957,0.0019506478833880086
3.7313,0.00033002774906242167,0.0009697589576555618,0.0008700731566191121,0.0021698598633370955
3.733602,0.00026518358722317763,0.000956209431301093,0.0006813476109675804,0.0019027406294918512
3.735903,0.00013501135188917254,0.0009010435025721838,0.00048100818558364687,0.0015170630400450033
3.738205,0.00048778294876088135,0.0008231337260339875,0.0004848794788277808,0.00179579615362265
3.740507,1.7904731254119655e-05,0.0004805242739281302,0.00048439556717226416,0.0009828245723545136
3.742808,0.00016791734446431136,0.0004993968284932834,0.0004834277438612308,0.0011507419168188251
3.74511,0.0004737495107508957,0.00048294383220571385,0.00048778294876088135,0.001444476291717491
3.747411,0.00027341008536696233,0.00048391165551674745,0.0004732655990953789,0.0012305873399790887
3.749713,0.00020711418856116792,0.00048391165551674745,0.00046600692426262784,0.0011570327683405432
3.752015,0.0003905167060020152,0.00048391165551674745,0.00015630346473190942,0.001030731826250672
3.754316,0.000490686418693982,0.00048729903710536464,0.0005390775842456566,0.0015170630400450033
3.756618,0.0004814920972391637,0.000411808818844752,0.00037987064958064674,0.0012731715656645625
3.75892,0.0005448845241118576,0.0002250189198152876,2.419558277583737e-06,0.0007723230022047287
3.761221,1.5001261321019171e-05,0.000561337520399427,7.74258648826796e-06,0.0005840813682087139
3.763523,0.0005468201707339247,0.0,1.4517349665502423e-06,0.0005482719057004749
3.765824,0.0004727816874398622,6.823154342786138e-05,3.3873815886172317e-06,0.000544400612456341
3.768126,0.00048391165551674745,0.0004500378396305751,3.87129324413398e-06,0.0009378207883914564
3.770428,0.00048439556717226416,0.0004984290051822499,7.113501336096186e-05,0.0010539595857154758
3.772729,0.00048391165551674745,0.00017178863770844532,0.00029567002152073267,0.0009513703147459256
3.775031,0.00048391165551674745,0.00023034194802597173,9.194321454818199e-05,0.0008061968180909012
3.777333,0.00048439556717226416,0.0004993968284932834,0.00043600440162058936,0.001419796797286137
3.779634,0.00048391165551674745,0.00048197600889468046,0.00047858862730606317,0.0014444762917174912
3.781936,0.00048391165551674745,0.00048391165551674745,0.0004882668604163981,0.001456090171449893
3.784237,0.00048439556717226416,0.0004834277438612308,0.0004805242739281302,0.001448347584961625
3.786539,0.00048439556717226416,0.0004858473021388144,0.0004945577119381161,0.0014648005812491944
3.788841000000001,0.00048391165551674745,0.0005032681217374174,0.0004761690690284794,0.0014633488462826446
3.791142,0.00048439556717226416,0.000868137509997045,0.0009213677921038869,0.002273900869273196
3.793444,0.00048439556717226416,0.000967339399377978,0.0010660573771033943,0.0025177923436536373
3.795746,0.00048391165551674745,0.0009591129012341932,0.001408182917553735,0.002851207474304676
3.798047,0.00048439556717226416,0.0010970277230564665,0.0014667362278712613,0.003048159518099992
3.800349,0.00048391165551674745,0.001463832757938161,0.0014648005812491944,0.003412544994704103
3.80265,0.00048439556717226416,0.0014444762917174912,0.001965649144709028,0.003894521003598783
3.804952,0.00048439556717226416,0.0015262573614998214,0.002082755765344081,0.0040934086940161655
3.807254,0.00048391165551674745,0.0019501639717324922,0.0023982661647410004,0.004832341791990239
3.809555000000001,0.00048439556717226416,0.002149051662149875,0.002625220731178355,0.005258667960500494
3.811857,0.00048439556717226416,0.002428268687383039,0.002917019459454953,0.005829683714010256
3.814159,0.00048391165551674745,0.002464078149891278,0.0031202623547719878,0.006068252160180013
3.81646,0.00048439556717226416,0.0028550787675488093,0.0034222232278144373,0.006761697562535512
3.818762,0.00048439556717226416,0.0029020181981339343,0.003486583477998165,0.006872997243304363
3.821063,0.00048391165551674745,0.003446418810590275,0.0038596793644015775,0.0077900098305086
3.823365,0.00048439556717226416,0.003399963291660668,0.0038858105937994813,0.007770169452632413
3.825667,0.00048439556717226416,0.003403350673249285,0.004181964526975731,0.00806971076739728
3.827968,0.00048391165551674745,0.003932750024384606,0.00437262571924933,0.008789287399150685
3.83027,0.00048439556717226416,0.003883874947177415,0.004517799215904355,0.008886069730254034
3.832572,0.00048778294876088135,0.0038964566502208493,0.004838632643511957,0.009222872242493688
3.834873,0.00046407127764056086,0.004345042754884875,0.0048579891097326276,0.009667103142258065
3.837175,0.0006847349925561977,0.0043697222493162295,0.00485460172814401,0.009909058970016435
3.839476,0.000557466227155293,0.004369238337660713,0.0049005733354181005,0.009827277900234108
3.841778,0.0008149072278902026,0.004376980924148981,0.005238827582624308,0.010430715734663492
3.84408,0.0009658876644114277,0.004357140546272793,0.005359805496503495,0.010682833707187716
3.846381,0.0009712106926221119,0.004876861664297781,0.005346255970149026,0.011194328327068915
3.848683,0.0009663715760669445,0.0048981537771405174,0.005346739881804542,0.011211265235012004
3.850984,0.000967339399377978,0.004450535495787526,0.005347223793460061,0.010765098688625564
3.853286,0.000967339399377978,0.004881216869197432,0.005346255970149026,0.011194812238724434
3.855588,0.000967339399377978,0.004539091328747091,0.005349643351737642,0.010856074079862709
3.857889,0.000967339399377978,0.004355204899650728,0.005338997295316274,0.01066154159434498
3.860191,0.000967339399377978,0.004369238337660713,0.005323512122339739,0.010660089859378429
3.862493,0.000967339399377978,0.004369238337660713,0.004820244000602321,0.010156821737641009
3.864794,0.000967339399377978,0.004373109630904847,0.004871538636087096,0.01021198766636992
3.867096,0.000967339399377978,0.004372141807593813,0.00485460172814401,0.0101940829351158
3.869397,0.000967339399377978,0.004207611844718118,0.004860892579665728,0.010035843823761824
3.871699,0.000967339399377978,0.003847097661358142,0.004777659774916847,0.009592096835652968
3.874001,0.000967339399377978,0.0038824232122108646,0.004364883132761062,0.009214645744349905
3.876302,0.000967339399377978,0.0038814553888998314,0.004385691333948282,0.00923448612222609
3.878604,0.000967339399377978,0.0038911336220101658,0.00463732539481699,0.009495798416205134
3.880906,0.000967339399377978,0.0038679058625453616,0.004888959455685699,0.009724204717609038
3.883207,0.000967339399377978,0.004290844649467,0.004853149993177461,0.010111334042022435
3.885509,0.000967339399377978,0.0043745613658713964,0.004856537374766078,0.010198438140015451
3.88781,0.000967339399377978,0.004366818779383128,0.004859440844699178,0.010193599023460285
3.890112,0.000967339399377978,0.0043566566346172775,0.004903476805351201,0.010227472839346457
3.892414,0.000967339399377978,0.004568609939733613,0.005365128524714179,0.01090107786382577
3.894715,0.000967339399377978,0.0048783133992643295,0.005295929157975284,0.011141581956617592
3.897017,0.000967339399377978,0.004859924756354694,0.005636602963459074,0.011463867119191746
3.899319,0.0009668554877224617,0.004822179647224388,0.005855814943408161,0.01164485007835501
3.90162,0.0009678233110334947,0.0051759190674071295,0.005835490653876457,0.011979233032317082
3.903922,0.0009721785159331457,0.005352062910015226,0.005839361947120591,0.012163603373068965
3.906223,0.0009203999687928537,0.005356418114914877,0.006106965092621353,0.012383783176329084
3.908525,0.0013554365471024096,0.00529496133466425,0.006356663506867996,0.013007061388634656
3.910827,0.0014401210868178404,0.005764839552171012,0.006278269818674282,0.013483230457663134
3.913128,0.0014928674572691658,0.005838878035465075,0.006600071069592917,0.013931816562327158
3.91543,0.0011081576911333515,0.006193101367303335,0.006839607339073709,0.014140866397510396
3.917732,0.0014193128856306199,0.0062874641401291,0.006788312703588933,0.014495089729348654
3.920033,0.0014333463236406061,0.006802346141598918,0.0072901290903598,0.015525821555599322
3.922335,0.0014507671432392088,0.006807669169809603,0.007340939814189058,0.015599376127237871
3.924636,0.001446411938339558,0.00677379535392343,0.0077130678772814355,0.015933275169544424
3.926938,0.0014468958499950749,0.007186088084423698,0.007877113928501616,0.01651009786292039
3.92924,0.0014468958499950749,0.007298355588503585,0.008200366914386801,0.01694561835288546
3.931541,0.0014468958499950749,0.007385943598152115,0.008295697510523602,0.017128536958670792
3.933843,0.0014468958499950749,0.007745973869856576,0.008297633157145667,0.01749050287699732
3.936145,0.0014468958499950749,0.0077987202403079015,0.008275857132647415,0.01752147322295039
3.938446,0.0014468958499950749,0.007797268505341352,0.008776705696107247,0.018020870051443674
3.940748,0.0014468958499950749,0.0077963006820303184,0.00851007037391752,0.017753266905942915
3.943049,0.0014468958499950749,0.007795816770374802,0.008653792135605994,0.01789650475597587
3.945351,0.0014468958499950749,0.007796784593685834,0.008229401613717807,0.01747308205739872
3.947653,0.0014468958499950749,0.007812753678317887,0.008289890570657401,0.017549540098970362
3.949954,0.0014468958499950749,0.007636125924054275,0.008325216121510123,0.017408237895559474
3.952256,0.0014468958499950749,0.007317712054724254,0.007941474178685343,0.016706082083404673
3.954558,0.0014468958499950749,0.0073046464400253015,0.007802107621896519,0.01655364991191689
3.956859,0.0014473797616505915,0.0070563997607452095,0.007504018042098202,0.016007797564494004
3.959161,0.0014459280266840412,0.006772827530612397,0.007281418680560498,0.015500174237856938
3.961462000000001,0.0014439923800619744,0.0068550925120502435,0.0070893057533203485,0.015388390645432569
3.963764,0.0015083526302457015,0.006298594108205984,0.006599587157937401,0.014406533896389087
3.966066000000001,0.0018669311669836112,0.006055670457136578,0.006208102628624352,0.014130704252744541
3.968367,0.0019404857386221574,0.0058533953851305776,0.005981631973842515,0.01377551309759525
3.970669,0.0018466068774519078,0.0054498130644296105,0.005461910855817528,0.012758330797699046
3.972971,0.0017096598789406686,0.005236408024346722,0.0051299474601330395,0.012076015363420432
3.975272,0.0019675847913310945,0.00473555946088689,0.0048783133992643295,0.011581457651482314
3.977574,0.0019337109754449231,0.004415209944934804,0.004359560104550377,0.010708481024930105
3.979875,0.0019361305337225066,0.004382787864015181,0.004319879348798004,0.010638797746535693
3.982177,0.0019366144453780234,0.0038650023926122623,0.0038335481350036727,0.009635164972993958
3.984479,0.0019366144453780234,0.003804029524017151,0.0036046579219442525,0.009345301891339426
3.98678,0.0019366144453780234,0.0034894869479312656,0.00339657591007205,0.008822677303381337
3.989082,0.0019366144453780234,0.00297702450473903,0.0031551039939691932,0.008068742944086247
3.991384,0.0019366144453780234,0.0029078251380001354,0.002630059847733522,0.007474499431111681
3.993685,0.0019366144453780234,0.002585539975425981,0.002455851651747493,0.006978006072551498
3.995987,0.0019366144453780234,0.0024529481818143925,0.0022071210608118853,0.0065966836880043
3.998288,0.0019366144453780234,0.0020430750095917077,0.0019448409435218078,0.005924530398491539
4.00059,0.0019366144453780234,0.0019366144453780234,0.0018170882664653863,0.005690317157221433
