Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH4_10_0.6_a_V3,H2O_40K,all
3.586298,0.06491001407739354,0.008543990651171769,2.6004965588075506e-06,0.07345660522512412
3.588599,0.06398923451444563,0.008565254434494192,2.678484563156485e-06,0.07255716743350298
3.590901,0.0634813716727982,0.008585843177076221,2.6919307708028517e-06,0.07206990678064522
3.593203,0.06281180371993489,0.00848357450490647,2.6919307708028517e-06,0.07129807015561218
3.595504,0.06209871879524589,0.008365104854967257,2.6892415292735787e-06,0.07046651289174241
3.597806,0.061573548067076884,0.008316501921658859,2.6892415292735787e-06,0.06989273923026502
3.600108,0.06075315424595412,0.008335403062389902,2.6919307708028517e-06,0.06909124923911482
3.602409,0.06041490869221815,0.008312114156846297,2.6919307708028517e-06,0.06872971477983525
3.604711,0.05993028786961399,0.008219633575412265,2.6892415292735787e-06,0.06815261068655552
3.607012,0.059190993859620886,0.008113989699540544,2.6892415292735787e-06,0.0673076728006907
3.609314,0.05856148130127895,0.008033659851433611,2.6919307708028517e-06,0.06659783308348337
3.611616,0.05807191536824004,0.008042435381058737,2.6919307708028517e-06,0.06611704268006957
3.613917,0.05744833694241978,0.007950967360735299,2.6919307708028517e-06,0.06540199623392587
3.616219,0.05694245214494624,0.00793172869963406,2.6892415292735787e-06,0.06487687008610958
3.618521,0.056369808356603775,0.007963793134802792,2.6892415292735787e-06,0.06433629073293584
3.620822,0.05560232721713268,0.007816634253396815,2.6919307708028517e-06,0.0634216534013003
3.623124,0.05514490450191957,0.007910802436681833,2.6919307708028517e-06,0.06305839886937221
3.625425,0.05494363850722578,0.007621547479422838,2.6892415292735787e-06,0.06256787522817789
3.627727,0.0541647836137548,0.007702214847899967,2.6892415292735787e-06,0.06186968770318404
3.630029,0.05351994121306517,0.007748117618246786,2.6919307708028517e-06,0.061270750762082764
3.632330000000001,0.05307636480706932,0.00771504062196746,2.6919307708028517e-06,0.06079409735980758
3.634632,0.052780152692028605,0.00765968728125512,2.6892415292735787e-06,0.060442529214812996
3.636934,0.052295037358380966,0.0075321045813205815,2.6892415292735787e-06,0.05982983118123082
3.639235,0.051717448459603764,0.00762863540719698,2.6919307708028517e-06,0.059348775797571536
3.641537000000001,0.05102661653187107,0.007551005722051624,2.6919307708028517e-06,0.0585803141846935
3.643838,0.05072199772909132,0.0073940587499099295,2.6892415292735787e-06,0.058118745720530524
3.64614,0.050375345487616296,0.007442661683218324,2.6919307708028517e-06,0.05782069910160542
3.648442,0.049888252109794765,0.0073940587499099295,2.6919307708028517e-06,0.057285002790475485
3.650743,0.04924489324223556,0.007359294151779619,2.6892415292735787e-06,0.05660687663554445
3.653045,0.04877461323989213,0.007375157609178885,2.6892415292735787e-06,0.056152460090600285
3.655347,0.04843241159780836,0.00725803804072046,2.6919307708028517e-06,0.055693141569299616
3.657648000000001,0.047931966421813035,0.0072360992166576425,2.7053769784492198e-06,0.05517077101544912
3.65995,0.04748492843851287,0.007119992209309806,2.638145940217381e-06,0.05460755879376289
3.662251,0.046914757205387764,0.007229348809253699,1.9631463163697123e-06,0.05414606916095782
3.664553,0.04654783001113031,0.007059576063044509,2.226691986238523e-06,0.05360963276616106
3.666855,0.046056286033917516,0.007070039194520624,2.5870503511611825e-06,0.0531289122787893
3.669156,0.04549353246644452,0.007058563501933918,2.939340991496022e-06,0.05255503530936994
3.671458,0.045112264451926336,0.007064976388967664,8.632465308968188e-07,0.0521781040874249
3.673759,0.044814568803755214,0.007032574433428735,2.8909346439690977e-06,0.051850034171827916
3.676061,0.044340827224107454,0.006993084550115663,2.732269393741956e-06,0.05133664404361686
3.678363,0.043664830627678994,0.006907691896455772,1.444122701219912e-06,0.05057396664683599
3.680664,0.04339730015315976,0.006865164329810926,1.2639435187585821e-06,0.050263728426489435
3.682966,0.042868667847686434,0.006875627461287039,9.573699844213941e-07,0.04974525267895789
3.685268,0.04240382746682121,0.006804748183545629,2.732269393741956e-06,0.04921130791976058
3.687569,0.041973602858999134,0.006828037089089236,1.0972105439436202e-06,0.04880273715863232
3.689871,0.041631895727958855,0.006776733992819261,2.3934249610534853e-07,0.04840886906327422
3.692172,0.04105529585126859,0.006820611640944896,2.8774884363227297e-06,0.04787878498064981
3.694474,0.04081100739579262,0.006797322735401289,1.8636443797865897e-06,0.04761019377557369
3.696776,0.04049946543840422,0.006657251781769455,1.3930271121637138e-06,0.04715811024728584
3.699077,0.03995896486788753,0.006607973807720664,1.7937241000254769e-06,0.04656873239970822
3.701379,0.0394679154017182,0.0066471261706635395,1.9712140409575334e-06,0.04611701278642269
3.703681,0.039330441331632535,0.006624174785490129,1.0864535778265256e-06,0.04595570257070049
3.705982,0.038991701266853085,0.006601560920686918,3.7649381409830096e-08,0.04559329983692142
3.708284,0.03828751754094662,0.006522243633690577,5.6474072114745154e-08,0.04480981764870931
3.710585,0.038280594386338,0.006534731887387873,9.977086073604978e-07,0.044816323982333234
3.712887,0.037719818863038886,0.006530006602205112,2.92320554232038e-06,0.04425274867078632
3.715189,0.03756652043956205,0.0065539705484891145,8.901389461895546e-07,0.044121381126997365
3.71749,0.037197615201130727,0.006390948209683869,1.8986045196671463e-06,0.043590462015334265
3.719792,0.03694739261313306,0.006294079863437272,2.2562736430605325e-06,0.043243728750213394
3.722094,0.03643013406165964,0.006373397150433615,1.237051103465846e-07,0.0428036549172036
3.724395,0.03603600876001114,0.006368334344880656,1.1563738575876386e-06,0.04240549947874938
3.726697,0.03601128320783745,0.006365634181919078,3.227089835128294e-07,0.04237724009874005
3.728998,0.035690345540623065,0.006333569746750345,5.378483058547158e-08,0.042023969072204
3.7313,0.03524429657940984,0.0062910421801054975,1.8340627229645808e-06,0.0415371728222383
3.733602,0.03492929304471713,0.006278216406038005,1.4737043580419217e-06,0.041208983155113184
3.735903,0.03476165380097957,0.006262690469008935,7.502983866673285e-07,0.04102509456837518
3.738205,0.03433736332567918,0.006220162902364088,2.7107554615077675e-06,0.040560236983504784
3.740507,0.034180603324898036,0.00613814545240617,9.95019365831224e-08,0.0403188482792408
3.742808,0.033821588307336184,0.006166159643132539,9.331668106579321e-07,0.03998868111727938
3.74511,0.03355059625551262,0.006209024730147581,2.6327674571588335e-06,0.039762253753117364
3.747411,0.03318366906125518,0.00615974675609879,1.5194214640395725e-06,0.03934493523881801
3.749713,0.033163394108472764,0.006206324567186002,1.1509953745290917e-06,0.039370869671033294
3.752015,0.03292009467508373,0.00607334154132831,2.170217914123778e-06,0.03899560643432617
3.754316,0.032546738837261134,0.005993349213591574,2.726890910683409e-06,0.038542814941763384
3.756618,0.03212739347239548,0.006110131261679803,2.675795321627211e-06,0.03824020052939691
3.75892,0.031987941358135916,0.006073679061698506,3.02808596196205e-06,0.03806464850579639
3.761221,0.03163486047309574,0.006032164056164251,8.336648740748095e-08,0.0376671078957474
3.763523,0.031501837002401334,0.005989636489519406,3.038842928079144e-06,0.03749451233484881
3.765824,0.03135694526666356,0.005915044487705824,2.6273889741002862e-06,0.03727461714334348
3.768126,0.030856994601711707,0.005959259656201658,2.6892415292735787e-06,0.03681894349944264
3.770428,0.030587980594062036,0.005990986571000193,2.6919307708028517e-06,0.03658165909583303
3.772729,0.0305474306884972,0.0059960493765531505,2.6892415292735787e-06,0.036546169306579626
3.775031,0.03018297604945713,0.005866441554397429,2.6892415292735787e-06,0.03605210684538383
3.777333,0.029917918130155256,0.00581682605997844,2.6919307708028517e-06,0.0357374361209045
3.779634,0.029810114722678006,0.005877917246984134,2.6892415292735787e-06,0.03569072121119141
3.781936,0.02975324595267853,0.005761472719266101,2.6892415292735787e-06,0.035517407913473915
3.784237,0.0296395084126796,0.005806025408132132,2.6919307708028517e-06,0.035448225751582525
3.786539,0.02932499938903036,0.005672029821163846,2.6919307708028517e-06,0.034999721140965015
3.788841000000001,0.02888439004929535,0.005676080065606211,2.6892415292735787e-06,0.03456315935643083
3.791142,0.02888191749407798,0.0057199577137318465,2.6919307708028517e-06,0.03460456713858063
3.793444,0.02873554222520978,0.0058151384581274545,2.6919307708028517e-06,0.034553372614108034
3.795746,0.028641585126949788,0.005707806980404749,2.6892415292735787e-06,0.03435208134888382
3.798047,0.02820740443077993,0.005682492952639958,2.6919307708028517e-06,0.03389258931419069
3.800349,0.028163392947910777,0.005681817911899564,2.6892415292735787e-06,0.03384790010133962
3.80265,0.02812976619695457,0.005718607632251058,2.6919307708028517e-06,0.033851065759976436
3.804952,0.027791026132175132,0.005681817911899564,2.6919307708028517e-06,0.03347553597484549
3.807254,0.027629815532002718,0.0056025006249032245,2.6892415292735787e-06,0.03323500539843522
3.809555000000001,0.027307888842701383,0.005725020519284804,2.6919307708028517e-06,0.03303560129275699
3.811857,0.027139755087920343,0.005620051684153477,2.6919307708028517e-06,0.032762498702844624
3.814159,0.02718920619226771,0.005665954454500296,2.6892415292735787e-06,0.032857849888297284
3.81646,0.026911785496879,0.005658529006355958,2.6919307708028517e-06,0.03257300643400576
3.818762,0.02691524707418331,0.0054934815453295295,2.6919307708028517e-06,0.032411420550283634
3.821063,0.0266472220886206,0.00551980813420491,2.6892415292735787e-06,0.03216971946435478
3.823365,0.026315899689493258,0.005489768821257361,2.6919307708028517e-06,0.03180836044152142
3.825667,0.026215019436624642,0.005406063769448456,2.6919307708028517e-06,0.0316237751368439
3.827968,0.026231832812102743,0.0052845564361774676,2.6892415292735787e-06,0.031519078489809484
3.83027,0.02600979735358308,0.005215364760287042,2.6919307708028517e-06,0.03122785404464092
3.832572,0.025750673566802888,0.005162374062166082,2.7107554615077675e-06,0.030915758384430482
3.834873,0.02541391154619733,0.0051600114195747004,2.5789826265733618e-06,0.030576501948398612
3.837175,0.02530660264976356,0.0051552861343919405,3.805276763922114e-06,0.03046569406091942
3.839476,0.02516962309072136,0.005051329860371205,3.0980062417231623e-06,0.030224050957334287
3.841778,0.02512808416306957,0.005105670639972954,4.528682735296706e-06,0.030238283485777825
3.84408,0.0249831924273318,0.005219752525099606,5.367726092430063e-06,0.030208312678523832
3.846381,0.024911982837071592,0.005352398030587103,5.397307749252073e-06,0.030269778175407942
3.848683,0.0245722537502052,0.005436103082396006,5.370415333959337e-06,0.03001372724793517
3.850984,0.024610331100552676,0.005610938634158153,5.3757938170178844e-06,0.030226645528527843
3.853286,0.024486703339684262,0.005756072393342946,5.3757938170178844e-06,0.030248151526844225
3.855588,0.02442043885985879,0.005808388050723513,5.3757938170178844e-06,0.03023420270439932
3.857889,0.024309173875077226,0.005805012847021541,5.3757938170178844e-06,0.03011956251591578
3.860191,0.02428692087812091,0.005748984465568804,5.3757938170178844e-06,0.03004128113750673
3.862493,0.02427455810203407,0.0058148009377572574,5.3757938170178844e-06,0.03009473483360835
3.864794,0.024127193811078924,0.005821888865531399,5.3757938170178844e-06,0.029954458470427343
3.867096,0.023966477721949996,0.005825601589603569,5.3757938170178844e-06,0.029797455105370574
3.869397,0.023730595954213063,0.005834377119228696,5.3757938170178844e-06,0.029570348867258782
3.871699,0.023665815007518017,0.005929220343254106,5.3757938170178844e-06,0.029600411144589143
3.874001,0.02365097967621381,0.00597208543026915,5.3757938170178844e-06,0.029628440900299983
3.876302,0.023585209707431814,0.005812438295165878,5.3757938170178844e-06,0.029403023796414712
3.878604,0.02329443721386932,0.0058556409025511185,5.3757938170178844e-06,0.02915545391023745
3.880906,0.023052621313610702,0.005931245465475289,5.3757938170178844e-06,0.028989242572903005
3.883207,0.023198007560391955,0.005985923765447236,5.3757938170178844e-06,0.029189307119656213
3.885509,0.022939872795698715,0.005961622298793037,5.3757938170178844e-06,0.028906870888308768
3.88781,0.02303185184978481,0.0059697227876777705,5.3757938170178844e-06,0.0290069504312796
3.890112,0.02282119014526504,0.005982548561745264,5.3757938170178844e-06,0.028809114500827324
3.892414,0.022753442132309152,0.0058313394358969215,5.3757938170178844e-06,0.028590157362023087
3.894715,0.022437449575529497,0.005971410389528756,5.3757938170178844e-06,0.028414235758875268
3.897017,0.02256651695787612,0.00594812148398515,5.3757938170178844e-06,0.028520014235678282
3.899319,0.022397888692051605,0.005900193591417149,5.3731045754886106e-06,0.028303455388044244
3.90162,0.022200578785705617,0.00595520941175929,5.378483058547157e-06,0.028161166680523462
3.903922,0.022126896640228048,0.005929220343254106,5.4026862323106205e-06,0.028061519669714468
3.906223,0.02223024944831404,0.005941371076581207,5.114937388678347e-06,0.028176735462283924
3.908525,0.021991895125359748,0.005985586245077038,7.532565523495294e-06,0.02798501393596028
3.910827,0.021840574746056808,0.006057140563558844,8.003182791118174e-06,0.02790571849240677
3.913128,0.021859860676752284,0.006035539259866223,8.29631011780899e-06,0.027903696246736314
3.91543,0.02155276931875515,0.006003812345067686,6.158363102036495e-06,0.027562740026924874
3.917732,0.021489966416233998,0.006107431098718225,7.887545405359406e-06,0.027605285060357584
3.920033,0.02149540603771221,0.005977823276562503,7.965533409708341e-06,0.02748119484768442
3.922335,0.021427658024756317,0.0060584906450396325,8.06234610476219e-06,0.02749421101590072
3.924636,0.02131342597371391,0.0060264262098709,8.038142930998727e-06,0.02734789032651581
3.926938,0.02117446837049782,0.006056128002448253,8.040832172528001e-06,0.0272386372051186
3.92924,0.02101474130345583,0.006070641378366732,8.040832172528001e-06,0.02709342351399509
3.931541,0.021013257770325408,0.006074016582068704,8.040832172528001e-06,0.027095315184566645
3.933843,0.021133918464932983,0.006007187548769658,8.040832172528001e-06,0.027149146845875168
3.936145,0.02097666395310836,0.006056803043188646,8.040832172528001e-06,0.027041507828469532
3.938446,0.020876772722326686,0.006081442030213042,8.040832172528001e-06,0.026966255584712256
3.940748,0.02072248527676291,0.006043639748750956,8.040832172528001e-06,0.0267741658576864
3.943049,0.020650781175459237,0.00608751739687659,8.040832172528001e-06,0.026746339404508355
3.945351,0.020704682879197852,0.006155021470916029,8.040832172528001e-06,0.026867745182286417
3.947653,0.020599846537981446,0.0060892049987275754,8.040832172528001e-06,0.026697092368881552
3.949954,0.02033627215181,0.00604532735060194,8.040832172528001e-06,0.02638964033458447
3.952256,0.02029967833459295,0.006111143822790393,8.040832172528001e-06,0.026418862989555876
3.954558,0.02029572224624516,0.006076379224660085,8.040832172528001e-06,0.02638014230307777
3.956859,0.020231435810593588,0.006098318048722903,8.043521414057275e-06,0.026337797380730547
3.959161,0.02020473221424601,0.006138820493146564,8.035453689469452e-06,0.026351588161082042
3.961462000000001,0.02001236741833476,0.00612498215796848,8.024696723352361e-06,0.026145374273026597
3.963764,0.019786375871467303,0.006237038920873948,8.382365846745744e-06,0.026031797158188
3.966066000000001,0.019858574483814458,0.006196198956080088,1.0375093819937469e-05,0.02606514853371449
3.968367,0.019827420288075617,0.0061259947190790715,1.0783858532387054e-05,0.025964198865687082
3.970669,0.019823958710771302,0.006137807932035973,1.0262145675707977e-05,0.025972028788482985
3.972971,0.019805167291119308,0.0062154376171813285,9.501090322923551e-06,0.02603010599862356
3.975272,0.019488185712252703,0.006276191283816823,1.093445605802637e-05,0.02577531145212755
3.977574,0.019466427226339858,0.006177297815349045,1.074620915097722e-05,0.025654471250839885
3.979875,0.01948274609077449,0.006175947733868256,1.0759655358623587e-05,0.02566945348000137
3.982177,0.019538625838687016,0.006251552296792427,1.0762344600152864e-05,0.0258009404800796
3.984479,0.01941944867720987,0.006246151970869272,1.0762344600152864e-05,0.02567636299267929
3.98678,0.019245875300950618,0.0062198253819938905,1.0762344600152864e-05,0.025476463027544662
3.989082,0.01916972060025568,0.0063123059634279215,1.0762344600152864e-05,0.025492788908283756
3.991384,0.019092576877473788,0.006346058000447643,1.0762344600152864e-05,0.025449397222521583
3.993685,0.019144006025995048,0.006368334344880656,1.0762344600152864e-05,0.025523102715475855
3.995987,0.019059444637561058,0.006365296661548882,1.0762344600152864e-05,0.02543550364371009
3.998288,0.01891010230243201,0.00634740808192843,1.0762344600152864e-05,0.025268272728960598
4.00059,0.018886365772345284,0.006316693728240485,1.0762344600152864e-05,0.02521382184518592
